Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Price,Discounted Price,Sleeve,Collar
پیراهن مردانه آستین کوتاه,https://www.shixon.com/products/p60151654/?sac=59,https://img.shixon.com/products/13991213110316-82eafcd8-ed90-4582-8b31-5eca52fffab2.jpg,https://img.shixon.com/products/13991213110316-36ef7baa-67ee-43f2-8aaf-7c0fa741d755.jpg,https://img.shixon.com/products/13991213110316-6d7a0ee3-7983-4802-8c2f-765809b62c03.jpg,https://img.shixon.com/products/13991213110357-60f616d7-00b7-4450-bb97-6e4e21dd8db1.jpg,[],[],[],[],[],[],2900000,1650000,کوتاه,[]
پیراهن مردانه آستین کوتاه,https://www.shixon.com/products/p60151655/?sac=59,https://img.shixon.com/products/13991213110357-806d4152-dcc2-4a61-8f0e-99a1da94ce2b.jpg,https://img.shixon.com/products/13991213110357-98800e05-d71c-4a55-adb6-3ce1adb6813c.jpg,https://img.shixon.com/products/13991213110357-54a0a13c-56ce-430e-be29-6a848677f9bb.jpg,[],[],[],[],[],[],[],2900000,1650000,کوتاه,[]
پیراهن مردانه آستین کوتاه,https://www.shixon.com/products/p60151657/?sac=59,https://img.shixon.com/products/13991213110355-b7d8b7e9-bbf0-4bd4-9f37-eae9beec68d2.jpg,https://img.shixon.com/products/13991213110355-115b554d-b1d1-42ac-a9a4-43a7d50300bd.jpg,https://img.shixon.com/products/13991213110355-2ecacaea-a977-49ed-ada6-4e868650ef2e.jpg,[],[],[],[],[],[],[],2900000,1650000,کوتاه,[]
پیراهن مردانه آستین کوتاه یقه دیپلمات,https://www.shixon.com/products/p60151658/?sac=59,https://img.shixon.com/products/13991213110356-8d7a4532-fbf3-468c-a973-adabf15da80b.jpg,https://img.shixon.com/products/13991213110356-da7fe728-a39c-4d72-b685-2c5ece305824.jpg,https://img.shixon.com/products/13991213110357-79244d6d-dc90-4c0a-bb7d-fa4737070faa.jpg,[],[],[],[],[],[],[],2900000,1600000,کوتاه,[]
پیراهن  مردانه مدل چهارخانه متوسط,https://www.shixon.com/products/p60156105/?sac=59,https://img.shixon.com/products/14000218103609-a1ef3752-9696-4d89-b630-77ca2f08078e.jpg,https://img.shixon.com/products/14000218103609-741506f7-b355-4ef3-8b90-039e766f75d3.jpg,[],[],[],[],[],[],[],[],2170000,1590000,[],[]
پیراهن  مردانه مدل چهارخانه متوسط,https://www.shixon.com/products/p60156106/?sac=59,https://img.shixon.com/products/14000218103609-a05eadba-b591-4fa5-985c-494ba2e4d5cb.jpg,https://img.shixon.com/products/14000218103609-d2240dca-43ae-48f9-bc26-b8e4e4c0f1da.jpg,[],[],[],[],[],[],[],[],2170000,1590000,[],[]
پیراهن  مردانه مدل چهارخانه متوسط,https://www.shixon.com/products/p60156107/?sac=59,https://img.shixon.com/products/14000218103609-f3272a90-044b-4186-8c7f-a179c555b51a.jpg,https://img.shixon.com/products/14000218103609-016b02d7-8e64-42dd-b5ab-dc09e70a47f8.jpg,[],[],[],[],[],[],[],[],2170000,1590000,[],[]
پیراهن  مردانه مدل چهارخانه متوسط,https://www.shixon.com/products/p60156108/?sac=59,https://img.shixon.com/products/14000218103609-c331dc85-501d-4c30-9b38-da23382331da.jpg,https://img.shixon.com/products/14000218103609-ff10d092-c757-44a5-9dfe-9bcf8cffbc69.jpg,[],[],[],[],[],[],[],[],2170000,1590000,[],[]
پیراهن مردانه مدل چریکی,https://www.shixon.com/products/p60156054/?sac=59,https://img.shixon.com/products/14000218103609-8553dcf9-2842-4449-a972-c379bc0d41ef.jpg,https://img.shixon.com/products/14000218103609-8c8fad37-4ee7-4d70-9504-1a18fbc7ccab.jpg,[],[],[],[],[],[],[],[],2170000,1620000,[],[]
پیراهن مردانه مدل چریکی,https://www.shixon.com/products/p60156055/?sac=59,https://img.shixon.com/products/14000218103609-e615781b-b69a-4d1c-a964-d6491ff6774d.jpg,https://img.shixon.com/products/14000218103609-ed86b424-ba1e-4e69-bed0-25e573a2221a.jpg,[],[],[],[],[],[],[],[],2170000,1620000,[],[]
پیراهن مردانه مدل چهار خانه بزرگ,https://www.shixon.com/products/p60156056/?sac=59,https://img.shixon.com/products/14000218103609-566d2548-1c5b-454d-a5df-acccc38f0403.jpg,https://img.shixon.com/products/14000218103609-98ba8973-4641-48e5-a4be-408676146078.jpg,[],[],[],[],[],[],[],[],2170000,1590000,[],[]
پیراهن مردانه مدل چهار خانه بزرگ,https://www.shixon.com/products/p60156057/?sac=59,https://img.shixon.com/products/14000218103609-2b497c53-7253-4013-820f-9e3bf2ad6402.jpg,https://img.shixon.com/products/14000218103609-4f4e1844-9e18-475e-97c7-cf2b0f6f1a0a.jpg,[],[],[],[],[],[],[],[],2170000,1590000,[],[]
پیراهن مردانه مدل چهار خانه بزرگ,https://www.shixon.com/products/p60156058/?sac=59,https://img.shixon.com/products/14000218103609-3db2fc32-d09a-4567-b374-eb8810c6ee50.jpg,https://img.shixon.com/products/14000218103609-cc3f1c0e-a9b6-4c60-8dea-23030eecc487.jpg,[],[],[],[],[],[],[],[],2170000,1590000,[],[]
پیراهن مردانه مدل چهار خانه بزرگ,https://www.shixon.com/products/p60156059/?sac=59,https://img.shixon.com/products/14000218103609-ba0c53c8-45e3-4f67-94ad-9446e55a2531.jpg,https://img.shixon.com/products/14000218103609-e92e6242-ab1c-4e97-932c-03a2e99a433f.jpg,[],[],[],[],[],[],[],[],2170000,1590000,[],[]
پیراهن مردانه مدل چهار خانه بزرگ,https://www.shixon.com/products/p60156060/?sac=59,https://img.shixon.com/products/14000218103609-96814942-c655-4db2-aadf-079ca5655702.jpg,https://img.shixon.com/products/14000218103609-2acb92de-8d76-43cf-96ca-18989f22c0f7.jpg,[],[],[],[],[],[],[],[],2170000,1590000,[],[]
