Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Price,Value of Discount,Collar,Sleeve
1377267-پیراهن-نخی-آستین-بلند-مردانه?size_id=4195,https://www.digistyle.com/product/1377267-پیراهن-نخی-آستین-بلند-مردانه?size_id=4195,https://dkstatics-public.digikala.com/digikala-products/117194783.jpg,https://dkstatics-public.digikala.com/digikala-products/117194788.jpg,https://dkstatics-public.digikala.com/digikala-products/117194797.jpg,https://dkstatics-public.digikala.com/digikala-products/117194801.jpg,https://dkstatics-public.digikala.com/digikala-products/117194804.jpg,https://dkstatics-public.digikala.com/digikala-products/117194808.jpg,https://dkstatics-public.digikala.com/digikala-products/117194812.jpg,https://dkstatics-public.digikala.com/digikala-products/117194815.jpg,[],[],11700000,5850000,[],بلند
1377267-پیراهن-نخی-آستین-بلند-مردانه,https://www.digistyle.com/product/1377267-پیراهن-نخی-آستین-بلند-مردانه,https://dkstatics-public.digikala.com/digikala-products/117194783.jpg,https://dkstatics-public.digikala.com/digikala-products/117194788.jpg,https://dkstatics-public.digikala.com/digikala-products/117194797.jpg,https://dkstatics-public.digikala.com/digikala-products/117194801.jpg,https://dkstatics-public.digikala.com/digikala-products/117194804.jpg,https://dkstatics-public.digikala.com/digikala-products/117194808.jpg,https://dkstatics-public.digikala.com/digikala-products/117194812.jpg,https://dkstatics-public.digikala.com/digikala-products/117194815.jpg,[],[],11700000,5850000,[],بلند
3951382-پیراهن-آستین-بلند-مردانه-زی-مدل-153139205,https://www.digistyle.com/product/3951382-پیراهن-آستین-بلند-مردانه-زی-مدل-153139205,https://dkstatics-public.digikala.com/digikala-products/b9343c8c0edd873227a07eca6ad3fa5ef8dbc013_1607837826.jpg,https://dkstatics-public.digikala.com/digikala-products/09d907eaff68c880b11b59b2369a38c7fad7c07e_1611488773.jpg,https://dkstatics-public.digikala.com/digikala-products/907552f8a8194d89c949d51e8c24aa2be49674c9_1607837825.jpg,https://dkstatics-public.digikala.com/digikala-products/768ae7185e395f4d9955f15a378cbca276deabc0_1607837827.jpg,https://dkstatics-public.digikala.com/digikala-products/6ff297133ff38ada6043db7038764743089fdc47_1607837828.jpg,https://dkstatics-public.digikala.com/digikala-products/e2031e7bd275ef9729f4b1d26706f0057156a5f8_1607837830.jpg,https://dkstatics-public.digikala.com/digikala-products/da466d428b30ac763de8eee5567542475538844d_1614161479.jpg,[],[],[],2450000,1350000,برگردان,بلند
3951382-پیراهن-آستین-بلند-مردانه-زی-مدل-153139205?size_id=66,https://www.digistyle.com/product/3951382-پیراهن-آستین-بلند-مردانه-زی-مدل-153139205?size_id=66,https://dkstatics-public.digikala.com/digikala-products/b9343c8c0edd873227a07eca6ad3fa5ef8dbc013_1607837826.jpg,https://dkstatics-public.digikala.com/digikala-products/09d907eaff68c880b11b59b2369a38c7fad7c07e_1611488773.jpg,https://dkstatics-public.digikala.com/digikala-products/907552f8a8194d89c949d51e8c24aa2be49674c9_1607837825.jpg,https://dkstatics-public.digikala.com/digikala-products/768ae7185e395f4d9955f15a378cbca276deabc0_1607837827.jpg,https://dkstatics-public.digikala.com/digikala-products/6ff297133ff38ada6043db7038764743089fdc47_1607837828.jpg,https://dkstatics-public.digikala.com/digikala-products/e2031e7bd275ef9729f4b1d26706f0057156a5f8_1607837830.jpg,https://dkstatics-public.digikala.com/digikala-products/da466d428b30ac763de8eee5567542475538844d_1614161479.jpg,[],[],[],2450000,1350000,برگردان,بلند
3951382-پیراهن-آستین-بلند-مردانه-زی-مدل-153139205?size_id=67,https://www.digistyle.com/product/3951382-پیراهن-آستین-بلند-مردانه-زی-مدل-153139205?size_id=67,https://dkstatics-public.digikala.com/digikala-products/b9343c8c0edd873227a07eca6ad3fa5ef8dbc013_1607837826.jpg,https://dkstatics-public.digikala.com/digikala-products/09d907eaff68c880b11b59b2369a38c7fad7c07e_1611488773.jpg,https://dkstatics-public.digikala.com/digikala-products/907552f8a8194d89c949d51e8c24aa2be49674c9_1607837825.jpg,https://dkstatics-public.digikala.com/digikala-products/768ae7185e395f4d9955f15a378cbca276deabc0_1607837827.jpg,https://dkstatics-public.digikala.com/digikala-products/6ff297133ff38ada6043db7038764743089fdc47_1607837828.jpg,https://dkstatics-public.digikala.com/digikala-products/e2031e7bd275ef9729f4b1d26706f0057156a5f8_1607837830.jpg,https://dkstatics-public.digikala.com/digikala-products/da466d428b30ac763de8eee5567542475538844d_1614161479.jpg,[],[],[],2450000,1350000,برگردان,بلند
3951382-پیراهن-آستین-بلند-مردانه-زی-مدل-153139205?size_id=68,https://www.digistyle.com/product/3951382-پیراهن-آستین-بلند-مردانه-زی-مدل-153139205?size_id=68,https://dkstatics-public.digikala.com/digikala-products/b9343c8c0edd873227a07eca6ad3fa5ef8dbc013_1607837826.jpg,https://dkstatics-public.digikala.com/digikala-products/09d907eaff68c880b11b59b2369a38c7fad7c07e_1611488773.jpg,https://dkstatics-public.digikala.com/digikala-products/907552f8a8194d89c949d51e8c24aa2be49674c9_1607837825.jpg,https://dkstatics-public.digikala.com/digikala-products/768ae7185e395f4d9955f15a378cbca276deabc0_1607837827.jpg,https://dkstatics-public.digikala.com/digikala-products/6ff297133ff38ada6043db7038764743089fdc47_1607837828.jpg,https://dkstatics-public.digikala.com/digikala-products/e2031e7bd275ef9729f4b1d26706f0057156a5f8_1607837830.jpg,https://dkstatics-public.digikala.com/digikala-products/da466d428b30ac763de8eee5567542475538844d_1614161479.jpg,[],[],[],2450000,1350000,برگردان,بلند
3951382-پیراهن-آستین-بلند-مردانه-زی-مدل-153139205,https://www.digistyle.com/product/3951382-پیراهن-آستین-بلند-مردانه-زی-مدل-153139205,https://dkstatics-public.digikala.com/digikala-products/b9343c8c0edd873227a07eca6ad3fa5ef8dbc013_1607837826.jpg,https://dkstatics-public.digikala.com/digikala-products/09d907eaff68c880b11b59b2369a38c7fad7c07e_1611488773.jpg,https://dkstatics-public.digikala.com/digikala-products/907552f8a8194d89c949d51e8c24aa2be49674c9_1607837825.jpg,https://dkstatics-public.digikala.com/digikala-products/768ae7185e395f4d9955f15a378cbca276deabc0_1607837827.jpg,https://dkstatics-public.digikala.com/digikala-products/6ff297133ff38ada6043db7038764743089fdc47_1607837828.jpg,https://dkstatics-public.digikala.com/digikala-products/e2031e7bd275ef9729f4b1d26706f0057156a5f8_1607837830.jpg,https://dkstatics-public.digikala.com/digikala-products/da466d428b30ac763de8eee5567542475538844d_1614161479.jpg,[],[],[],2450000,1350000,برگردان,بلند
3494178-پیراهن-آستین-بلند-مردانه-آتا-ترک-مدل-b009,https://www.digistyle.com/product/3494178-پیراهن-آستین-بلند-مردانه-آتا-ترک-مدل-b009,https://dkstatics-public.digikala.com/digikala-products/c1d1b422d661c8dd466884aa7123241e84497ddd_1601730898.jpg,https://dkstatics-public.digikala.com/digikala-products/96ec4d4107505244c2a6edf7b080ed3d103e30a7_1601730911.jpg,https://dkstatics-public.digikala.com/digikala-products/19f74da2370aedfe005ff707a11b62f323390060_1601730944.jpg,https://dkstatics-public.digikala.com/digikala-products/893b5e13e38a6a72b8de7388f1ef3100125fc90c_1601730863.jpg,https://dkstatics-public.digikala.com/digikala-products/c1d1b422d661c8dd466884aa7123241e84497ddd_1601730970.jpg,[],[],[],[],[],880000,[],برگردان,بلند
3494178-پیراهن-آستین-بلند-مردانه-آتا-ترک-مدل-b009?size_id=65,https://www.digistyle.com/product/3494178-پیراهن-آستین-بلند-مردانه-آتا-ترک-مدل-b009?size_id=65,https://dkstatics-public.digikala.com/digikala-products/c1d1b422d661c8dd466884aa7123241e84497ddd_1601730898.jpg,https://dkstatics-public.digikala.com/digikala-products/96ec4d4107505244c2a6edf7b080ed3d103e30a7_1601730911.jpg,https://dkstatics-public.digikala.com/digikala-products/19f74da2370aedfe005ff707a11b62f323390060_1601730944.jpg,https://dkstatics-public.digikala.com/digikala-products/893b5e13e38a6a72b8de7388f1ef3100125fc90c_1601730863.jpg,https://dkstatics-public.digikala.com/digikala-products/c1d1b422d661c8dd466884aa7123241e84497ddd_1601730970.jpg,[],[],[],[],[],880000,[],برگردان,بلند
3494178-پیراهن-آستین-بلند-مردانه-آتا-ترک-مدل-b009?size_id=66,https://www.digistyle.com/product/3494178-پیراهن-آستین-بلند-مردانه-آتا-ترک-مدل-b009?size_id=66,https://dkstatics-public.digikala.com/digikala-products/c1d1b422d661c8dd466884aa7123241e84497ddd_1601730898.jpg,https://dkstatics-public.digikala.com/digikala-products/96ec4d4107505244c2a6edf7b080ed3d103e30a7_1601730911.jpg,https://dkstatics-public.digikala.com/digikala-products/19f74da2370aedfe005ff707a11b62f323390060_1601730944.jpg,https://dkstatics-public.digikala.com/digikala-products/893b5e13e38a6a72b8de7388f1ef3100125fc90c_1601730863.jpg,https://dkstatics-public.digikala.com/digikala-products/c1d1b422d661c8dd466884aa7123241e84497ddd_1601730970.jpg,[],[],[],[],[],880000,[],برگردان,بلند
3494178-پیراهن-آستین-بلند-مردانه-آتا-ترک-مدل-b009,https://www.digistyle.com/product/3494178-پیراهن-آستین-بلند-مردانه-آتا-ترک-مدل-b009,https://dkstatics-public.digikala.com/digikala-products/c1d1b422d661c8dd466884aa7123241e84497ddd_1601730898.jpg,https://dkstatics-public.digikala.com/digikala-products/96ec4d4107505244c2a6edf7b080ed3d103e30a7_1601730911.jpg,https://dkstatics-public.digikala.com/digikala-products/19f74da2370aedfe005ff707a11b62f323390060_1601730944.jpg,https://dkstatics-public.digikala.com/digikala-products/893b5e13e38a6a72b8de7388f1ef3100125fc90c_1601730863.jpg,https://dkstatics-public.digikala.com/digikala-products/c1d1b422d661c8dd466884aa7123241e84497ddd_1601730970.jpg,[],[],[],[],[],880000,[],برگردان,بلند
531046-پیراهن-مردانه-چترفیروزه-مدل-چهارگره-آستین-کوتاه-کد-7,https://www.digistyle.com/product/531046-پیراهن-مردانه-چترفیروزه-مدل-چهارگره-آستین-کوتاه-کد-7,https://dkstatics-public.digikala.com/digikala-products/116685618.jpg,https://dkstatics-public.digikala.com/digikala-products/116685633.jpg,https://dkstatics-public.digikala.com/digikala-products/116685629.jpg,[],[],[],[],[],[],[],940000,[],[],بلند
531046-پیراهن-مردانه-چترفیروزه-مدل-چهارگره-آستین-کوتاه-کد-7?size_id=2080,https://www.digistyle.com/product/531046-پیراهن-مردانه-چترفیروزه-مدل-چهارگره-آستین-کوتاه-کد-7?size_id=2080,https://dkstatics-public.digikala.com/digikala-products/116685618.jpg,https://dkstatics-public.digikala.com/digikala-products/116685633.jpg,https://dkstatics-public.digikala.com/digikala-products/116685629.jpg,[],[],[],[],[],[],[],940000,[],[],بلند
531046-پیراهن-مردانه-چترفیروزه-مدل-چهارگره-آستین-کوتاه-کد-7,https://www.digistyle.com/product/531046-پیراهن-مردانه-چترفیروزه-مدل-چهارگره-آستین-کوتاه-کد-7,https://dkstatics-public.digikala.com/digikala-products/116685618.jpg,https://dkstatics-public.digikala.com/digikala-products/116685633.jpg,https://dkstatics-public.digikala.com/digikala-products/116685629.jpg,[],[],[],[],[],[],[],940000,[],[],بلند
4421001-پیراهن-آستین-بلند-مردانه-زی-مدل-1531373mc,https://www.digistyle.com/product/4421001-پیراهن-آستین-بلند-مردانه-زی-مدل-1531373mc,https://dkstatics-public.digikala.com/digikala-products/780fb48a1593dd3abaf432bca35792a3b229ddd7_1613195389.jpg,https://dkstatics-public.digikala.com/digikala-products/a95a2eb789579416012526d0bdc94883360486a7_1613195387.jpg,https://dkstatics-public.digikala.com/digikala-products/b9658ade4daf4e16788769caac91ba7f8b815c39_1613195391.jpg,https://dkstatics-public.digikala.com/digikala-products/1c36b703bf9f491c24bebae3de9db1e03d5f60bd_1613195392.jpg,https://dkstatics-public.digikala.com/digikala-products/d31d2be54d0b571d42d2a5fd66a5f928336e7f70_1613195394.jpg,https://dkstatics-public.digikala.com/digikala-products/d753ffb8a4e2e392c5f37a43b8117168139d2e84_1613195396.jpg,[],[],[],[],3590000,1900000,برگردان,بلند
4421001-پیراهن-آستین-بلند-مردانه-زی-مدل-1531373mc?size_id=65,https://www.digistyle.com/product/4421001-پیراهن-آستین-بلند-مردانه-زی-مدل-1531373mc?size_id=65,https://dkstatics-public.digikala.com/digikala-products/780fb48a1593dd3abaf432bca35792a3b229ddd7_1613195389.jpg,https://dkstatics-public.digikala.com/digikala-products/a95a2eb789579416012526d0bdc94883360486a7_1613195387.jpg,https://dkstatics-public.digikala.com/digikala-products/b9658ade4daf4e16788769caac91ba7f8b815c39_1613195391.jpg,https://dkstatics-public.digikala.com/digikala-products/1c36b703bf9f491c24bebae3de9db1e03d5f60bd_1613195392.jpg,https://dkstatics-public.digikala.com/digikala-products/d31d2be54d0b571d42d2a5fd66a5f928336e7f70_1613195394.jpg,https://dkstatics-public.digikala.com/digikala-products/d753ffb8a4e2e392c5f37a43b8117168139d2e84_1613195396.jpg,[],[],[],[],3590000,1900000,برگردان,بلند
4421001-پیراهن-آستین-بلند-مردانه-زی-مدل-1531373mc?size_id=66,https://www.digistyle.com/product/4421001-پیراهن-آستین-بلند-مردانه-زی-مدل-1531373mc?size_id=66,https://dkstatics-public.digikala.com/digikala-products/780fb48a1593dd3abaf432bca35792a3b229ddd7_1613195389.jpg,https://dkstatics-public.digikala.com/digikala-products/a95a2eb789579416012526d0bdc94883360486a7_1613195387.jpg,https://dkstatics-public.digikala.com/digikala-products/b9658ade4daf4e16788769caac91ba7f8b815c39_1613195391.jpg,https://dkstatics-public.digikala.com/digikala-products/1c36b703bf9f491c24bebae3de9db1e03d5f60bd_1613195392.jpg,https://dkstatics-public.digikala.com/digikala-products/d31d2be54d0b571d42d2a5fd66a5f928336e7f70_1613195394.jpg,https://dkstatics-public.digikala.com/digikala-products/d753ffb8a4e2e392c5f37a43b8117168139d2e84_1613195396.jpg,[],[],[],[],3590000,1900000,برگردان,بلند
4421001-پیراهن-آستین-بلند-مردانه-زی-مدل-1531373mc?size_id=67,https://www.digistyle.com/product/4421001-پیراهن-آستین-بلند-مردانه-زی-مدل-1531373mc?size_id=67,https://dkstatics-public.digikala.com/digikala-products/780fb48a1593dd3abaf432bca35792a3b229ddd7_1613195389.jpg,https://dkstatics-public.digikala.com/digikala-products/a95a2eb789579416012526d0bdc94883360486a7_1613195387.jpg,https://dkstatics-public.digikala.com/digikala-products/b9658ade4daf4e16788769caac91ba7f8b815c39_1613195391.jpg,https://dkstatics-public.digikala.com/digikala-products/1c36b703bf9f491c24bebae3de9db1e03d5f60bd_1613195392.jpg,https://dkstatics-public.digikala.com/digikala-products/d31d2be54d0b571d42d2a5fd66a5f928336e7f70_1613195394.jpg,https://dkstatics-public.digikala.com/digikala-products/d753ffb8a4e2e392c5f37a43b8117168139d2e84_1613195396.jpg,[],[],[],[],3590000,1900000,برگردان,بلند
4421001-پیراهن-آستین-بلند-مردانه-زی-مدل-1531373mc?size_id=68,https://www.digistyle.com/product/4421001-پیراهن-آستین-بلند-مردانه-زی-مدل-1531373mc?size_id=68,https://dkstatics-public.digikala.com/digikala-products/780fb48a1593dd3abaf432bca35792a3b229ddd7_1613195389.jpg,https://dkstatics-public.digikala.com/digikala-products/a95a2eb789579416012526d0bdc94883360486a7_1613195387.jpg,https://dkstatics-public.digikala.com/digikala-products/b9658ade4daf4e16788769caac91ba7f8b815c39_1613195391.jpg,https://dkstatics-public.digikala.com/digikala-products/1c36b703bf9f491c24bebae3de9db1e03d5f60bd_1613195392.jpg,https://dkstatics-public.digikala.com/digikala-products/d31d2be54d0b571d42d2a5fd66a5f928336e7f70_1613195394.jpg,https://dkstatics-public.digikala.com/digikala-products/d753ffb8a4e2e392c5f37a43b8117168139d2e84_1613195396.jpg,[],[],[],[],3590000,1900000,برگردان,بلند
4421001-پیراهن-آستین-بلند-مردانه-زی-مدل-1531373mc,https://www.digistyle.com/product/4421001-پیراهن-آستین-بلند-مردانه-زی-مدل-1531373mc,https://dkstatics-public.digikala.com/digikala-products/780fb48a1593dd3abaf432bca35792a3b229ddd7_1613195389.jpg,https://dkstatics-public.digikala.com/digikala-products/a95a2eb789579416012526d0bdc94883360486a7_1613195387.jpg,https://dkstatics-public.digikala.com/digikala-products/b9658ade4daf4e16788769caac91ba7f8b815c39_1613195391.jpg,https://dkstatics-public.digikala.com/digikala-products/1c36b703bf9f491c24bebae3de9db1e03d5f60bd_1613195392.jpg,https://dkstatics-public.digikala.com/digikala-products/d31d2be54d0b571d42d2a5fd66a5f928336e7f70_1613195394.jpg,https://dkstatics-public.digikala.com/digikala-products/d753ffb8a4e2e392c5f37a43b8117168139d2e84_1613195396.jpg,[],[],[],[],3590000,1900000,برگردان,بلند
4351623-پیراهن-آستین-بلند-مردانه-امپریو-آرمانی-مدل-3z1cm61nghz-f008,https://www.digistyle.com/product/4351623-پیراهن-آستین-بلند-مردانه-امپریو-آرمانی-مدل-3z1cm61nghz-f008,https://dkstatics-public.digikala.com/digikala-products/2fa24a333805d5f06518a712fd82bb2f068e241d_1612007414.jpg,https://dkstatics-public.digikala.com/digikala-products/fe95a7384ec50c8d3f0c5c035437db8cc77b5ff3_1612007425.jpg,https://dkstatics-public.digikala.com/digikala-products/d23225f78a6231d8347a87439fb69b28d7acafea_1612007415.jpg,https://dkstatics-public.digikala.com/digikala-products/2fa24a333805d5f06518a712fd82bb2f068e241d_1612007415.jpg,https://dkstatics-public.digikala.com/digikala-products/52740ebe1c8d448cdd734dc327a27666f672e2f5_1612007417.jpg,https://dkstatics-public.digikala.com/digikala-products/d59da9bacb024df9373349c84fda09d32cac99b3_1612007418.jpg,https://dkstatics-public.digikala.com/digikala-products/84b39e6bf67b87dc4a6957345c25e9bdf8d35e88_1612007420.jpg,[],[],[],62200000,18660000,برگردان,بلند
4351623-پیراهن-آستین-بلند-مردانه-امپریو-آرمانی-مدل-3z1cm61nghz-f008?size_id=65,https://www.digistyle.com/product/4351623-پیراهن-آستین-بلند-مردانه-امپریو-آرمانی-مدل-3z1cm61nghz-f008?size_id=65,https://dkstatics-public.digikala.com/digikala-products/2fa24a333805d5f06518a712fd82bb2f068e241d_1612007414.jpg,https://dkstatics-public.digikala.com/digikala-products/fe95a7384ec50c8d3f0c5c035437db8cc77b5ff3_1612007425.jpg,https://dkstatics-public.digikala.com/digikala-products/d23225f78a6231d8347a87439fb69b28d7acafea_1612007415.jpg,https://dkstatics-public.digikala.com/digikala-products/2fa24a333805d5f06518a712fd82bb2f068e241d_1612007415.jpg,https://dkstatics-public.digikala.com/digikala-products/52740ebe1c8d448cdd734dc327a27666f672e2f5_1612007417.jpg,https://dkstatics-public.digikala.com/digikala-products/d59da9bacb024df9373349c84fda09d32cac99b3_1612007418.jpg,https://dkstatics-public.digikala.com/digikala-products/84b39e6bf67b87dc4a6957345c25e9bdf8d35e88_1612007420.jpg,[],[],[],62200000,18660000,برگردان,بلند
4351623-پیراهن-آستین-بلند-مردانه-امپریو-آرمانی-مدل-3z1cm61nghz-f008?size_id=66,https://www.digistyle.com/product/4351623-پیراهن-آستین-بلند-مردانه-امپریو-آرمانی-مدل-3z1cm61nghz-f008?size_id=66,https://dkstatics-public.digikala.com/digikala-products/2fa24a333805d5f06518a712fd82bb2f068e241d_1612007414.jpg,https://dkstatics-public.digikala.com/digikala-products/fe95a7384ec50c8d3f0c5c035437db8cc77b5ff3_1612007425.jpg,https://dkstatics-public.digikala.com/digikala-products/d23225f78a6231d8347a87439fb69b28d7acafea_1612007415.jpg,https://dkstatics-public.digikala.com/digikala-products/2fa24a333805d5f06518a712fd82bb2f068e241d_1612007415.jpg,https://dkstatics-public.digikala.com/digikala-products/52740ebe1c8d448cdd734dc327a27666f672e2f5_1612007417.jpg,https://dkstatics-public.digikala.com/digikala-products/d59da9bacb024df9373349c84fda09d32cac99b3_1612007418.jpg,https://dkstatics-public.digikala.com/digikala-products/84b39e6bf67b87dc4a6957345c25e9bdf8d35e88_1612007420.jpg,[],[],[],62200000,18660000,برگردان,بلند
4351623-پیراهن-آستین-بلند-مردانه-امپریو-آرمانی-مدل-3z1cm61nghz-f008?size_id=67,https://www.digistyle.com/product/4351623-پیراهن-آستین-بلند-مردانه-امپریو-آرمانی-مدل-3z1cm61nghz-f008?size_id=67,https://dkstatics-public.digikala.com/digikala-products/2fa24a333805d5f06518a712fd82bb2f068e241d_1612007414.jpg,https://dkstatics-public.digikala.com/digikala-products/fe95a7384ec50c8d3f0c5c035437db8cc77b5ff3_1612007425.jpg,https://dkstatics-public.digikala.com/digikala-products/d23225f78a6231d8347a87439fb69b28d7acafea_1612007415.jpg,https://dkstatics-public.digikala.com/digikala-products/2fa24a333805d5f06518a712fd82bb2f068e241d_1612007415.jpg,https://dkstatics-public.digikala.com/digikala-products/52740ebe1c8d448cdd734dc327a27666f672e2f5_1612007417.jpg,https://dkstatics-public.digikala.com/digikala-products/d59da9bacb024df9373349c84fda09d32cac99b3_1612007418.jpg,https://dkstatics-public.digikala.com/digikala-products/84b39e6bf67b87dc4a6957345c25e9bdf8d35e88_1612007420.jpg,[],[],[],62200000,18660000,برگردان,بلند
4351623-پیراهن-آستین-بلند-مردانه-امپریو-آرمانی-مدل-3z1cm61nghz-f008?size_id=32690,https://www.digistyle.com/product/4351623-پیراهن-آستین-بلند-مردانه-امپریو-آرمانی-مدل-3z1cm61nghz-f008?size_id=32690,https://dkstatics-public.digikala.com/digikala-products/2fa24a333805d5f06518a712fd82bb2f068e241d_1612007414.jpg,https://dkstatics-public.digikala.com/digikala-products/fe95a7384ec50c8d3f0c5c035437db8cc77b5ff3_1612007425.jpg,https://dkstatics-public.digikala.com/digikala-products/d23225f78a6231d8347a87439fb69b28d7acafea_1612007415.jpg,https://dkstatics-public.digikala.com/digikala-products/2fa24a333805d5f06518a712fd82bb2f068e241d_1612007415.jpg,https://dkstatics-public.digikala.com/digikala-products/52740ebe1c8d448cdd734dc327a27666f672e2f5_1612007417.jpg,https://dkstatics-public.digikala.com/digikala-products/d59da9bacb024df9373349c84fda09d32cac99b3_1612007418.jpg,https://dkstatics-public.digikala.com/digikala-products/84b39e6bf67b87dc4a6957345c25e9bdf8d35e88_1612007420.jpg,[],[],[],62200000,18660000,برگردان,بلند
4351623-پیراهن-آستین-بلند-مردانه-امپریو-آرمانی-مدل-3z1cm61nghz-f008?size_id=720,https://www.digistyle.com/product/4351623-پیراهن-آستین-بلند-مردانه-امپریو-آرمانی-مدل-3z1cm61nghz-f008?size_id=720,https://dkstatics-public.digikala.com/digikala-products/2fa24a333805d5f06518a712fd82bb2f068e241d_1612007414.jpg,https://dkstatics-public.digikala.com/digikala-products/fe95a7384ec50c8d3f0c5c035437db8cc77b5ff3_1612007425.jpg,https://dkstatics-public.digikala.com/digikala-products/d23225f78a6231d8347a87439fb69b28d7acafea_1612007415.jpg,https://dkstatics-public.digikala.com/digikala-products/2fa24a333805d5f06518a712fd82bb2f068e241d_1612007415.jpg,https://dkstatics-public.digikala.com/digikala-products/52740ebe1c8d448cdd734dc327a27666f672e2f5_1612007417.jpg,https://dkstatics-public.digikala.com/digikala-products/d59da9bacb024df9373349c84fda09d32cac99b3_1612007418.jpg,https://dkstatics-public.digikala.com/digikala-products/84b39e6bf67b87dc4a6957345c25e9bdf8d35e88_1612007420.jpg,[],[],[],62200000,18660000,برگردان,بلند
4351623-پیراهن-آستین-بلند-مردانه-امپریو-آرمانی-مدل-3z1cm61nghz-f008,https://www.digistyle.com/product/4351623-پیراهن-آستین-بلند-مردانه-امپریو-آرمانی-مدل-3z1cm61nghz-f008,https://dkstatics-public.digikala.com/digikala-products/2fa24a333805d5f06518a712fd82bb2f068e241d_1612007414.jpg,https://dkstatics-public.digikala.com/digikala-products/fe95a7384ec50c8d3f0c5c035437db8cc77b5ff3_1612007425.jpg,https://dkstatics-public.digikala.com/digikala-products/d23225f78a6231d8347a87439fb69b28d7acafea_1612007415.jpg,https://dkstatics-public.digikala.com/digikala-products/2fa24a333805d5f06518a712fd82bb2f068e241d_1612007415.jpg,https://dkstatics-public.digikala.com/digikala-products/52740ebe1c8d448cdd734dc327a27666f672e2f5_1612007417.jpg,https://dkstatics-public.digikala.com/digikala-products/d59da9bacb024df9373349c84fda09d32cac99b3_1612007418.jpg,https://dkstatics-public.digikala.com/digikala-products/84b39e6bf67b87dc4a6957345c25e9bdf8d35e88_1612007420.jpg,[],[],[],62200000,18660000,برگردان,بلند
4195000-پیراهن-آستین-بلند-مردانه-کوتون-مدل-8yam69184vw-999,https://www.digistyle.com/product/4195000-پیراهن-آستین-بلند-مردانه-کوتون-مدل-8yam69184vw-999,https://dkstatics-public.digikala.com/digikala-products/83e2451080ab9b5eff18200c069a72078a878a5b_1617693276.jpg,https://dkstatics-public.digikala.com/digikala-products/519dc88db16de9244d76c480dc95578b991710f0_1617693274.jpg,https://dkstatics-public.digikala.com/digikala-products/5e85336446ea6e288ccd1ad86dab6720af14254f_1617693278.jpg,https://dkstatics-public.digikala.com/digikala-products/7c75846a2b6289deef9b98717a3a7b7f69e18a32_1617693279.jpg,https://dkstatics-public.digikala.com/digikala-products/a4af08c78d9fd08f4aeeb49063e26a92dc26ad33_1617693280.jpg,https://dkstatics-public.digikala.com/digikala-products/857fafc8dc4c568d1fdd3de117bc4d0bcbc26357_1617693282.jpg,[],[],[],[],6900000,4140000,برگردان,بلند
4195000-پیراهن-آستین-بلند-مردانه-کوتون-مدل-8yam69184vw-999?size_id=64,https://www.digistyle.com/product/4195000-پیراهن-آستین-بلند-مردانه-کوتون-مدل-8yam69184vw-999?size_id=64,https://dkstatics-public.digikala.com/digikala-products/83e2451080ab9b5eff18200c069a72078a878a5b_1617693276.jpg,https://dkstatics-public.digikala.com/digikala-products/519dc88db16de9244d76c480dc95578b991710f0_1617693274.jpg,https://dkstatics-public.digikala.com/digikala-products/5e85336446ea6e288ccd1ad86dab6720af14254f_1617693278.jpg,https://dkstatics-public.digikala.com/digikala-products/7c75846a2b6289deef9b98717a3a7b7f69e18a32_1617693279.jpg,https://dkstatics-public.digikala.com/digikala-products/a4af08c78d9fd08f4aeeb49063e26a92dc26ad33_1617693280.jpg,https://dkstatics-public.digikala.com/digikala-products/857fafc8dc4c568d1fdd3de117bc4d0bcbc26357_1617693282.jpg,[],[],[],[],6900000,4140000,برگردان,بلند
4195000-پیراهن-آستین-بلند-مردانه-کوتون-مدل-8yam69184vw-999?size_id=65,https://www.digistyle.com/product/4195000-پیراهن-آستین-بلند-مردانه-کوتون-مدل-8yam69184vw-999?size_id=65,https://dkstatics-public.digikala.com/digikala-products/83e2451080ab9b5eff18200c069a72078a878a5b_1617693276.jpg,https://dkstatics-public.digikala.com/digikala-products/519dc88db16de9244d76c480dc95578b991710f0_1617693274.jpg,https://dkstatics-public.digikala.com/digikala-products/5e85336446ea6e288ccd1ad86dab6720af14254f_1617693278.jpg,https://dkstatics-public.digikala.com/digikala-products/7c75846a2b6289deef9b98717a3a7b7f69e18a32_1617693279.jpg,https://dkstatics-public.digikala.com/digikala-products/a4af08c78d9fd08f4aeeb49063e26a92dc26ad33_1617693280.jpg,https://dkstatics-public.digikala.com/digikala-products/857fafc8dc4c568d1fdd3de117bc4d0bcbc26357_1617693282.jpg,[],[],[],[],6900000,4140000,برگردان,بلند
