Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Eleventh Image,Twelve Image,Price,Discounted Percent,Collar,Sleeve
/تیشرت-مردانه-جامه-پوش-آرا-مدل-4011019,https://www.digikala.com/product/dkp-4526407/تیشرت-مردانه-جامه-پوش-آرا-مدل-4011019239-99,https://dkstatics-public.digikala.com/digikala-products/413d0be320e1e54a8e6d711056e9b9ee5b97e8f5_1614154392.jpg,https://dkstatics-public.digikala.com/digikala-products/df46059764937b08cc5ab0ebe3e1dc67a1eebe43_1614154398.jpg,https://dkstatics-public.digikala.com/digikala-products/5e5484b7989d01977bc976da132f72aa9aae7e6b_1614154395.jpg,https://dkstatics-public.digikala.com/digikala-products/5fc22a957065e6cd9471bc4d40f1b78267e4527f_1614154397.jpg,https://dkstatics-public.digikala.com/digikala-products/7a0455546ecc4bf63ea4c86757ae2394ad262e38_1614154400.jpg,https://dkstatics-public.digikala.com/digikala-products/309e7d3283612d676b73b5b4f8c12138b37c81cc_1617690794.jpg,[],[],[],[],[],[],1840000,25%,گرد,کوتاه
/تیشرت-آستین-کوتاه-مردانه-ال-سی-وایکیکی-مدل-osj701z8-ک,https://www.digikala.com/product/dkp-3686281/تیشرت-آستین-کوتاه-مردانه-ال-سی-وایکیکی-مدل-osj701z8-کد-1304,https://dkstatics-public.digikala.com/digikala-products/b1d5d29e00e0ed7484610c662b8438c076e60824_1604658086.jpg,https://dkstatics-public.digikala.com/digikala-products/ac23926dde4ba584e673b95244d6c434da476b6a_1604658091.jpg,[],[],[],[],[],[],[],[],[],[],3400000,%,گرد,کوتاه
/تیشرت-آستین-کوتاه-مردانه-یله-مدل-m119,https://www.digikala.com/product/dkp-4251758/تیشرت-آستین-کوتاه-مردانه-یله-مدل-m1193000ts,https://dkstatics-public.digikala.com/digikala-products/ec678fe6da3a3e1d81442d1dd88bd8151a205eca_1611583415.jpg,https://dkstatics-public.digikala.com/digikala-products/7343bf4e85aa8849ebf82886d6d919d131ffac4e_1611583422.jpg,https://dkstatics-public.digikala.com/digikala-products/838b970082487ba6ef40a6ddc4b361c7a4b6efd5_1611583411.jpg,https://dkstatics-public.digikala.com/digikala-products/e80a093d26601c2c063ce7e69053487ba7e2c1aa_1611583428.jpg,[],[],[],[],[],[],[],[],1590000,%,گرد,کوتاه
/تیشرت-آستین-بلند-مردانه-ک,https://www.digikala.com/product/dkp-1912735/تیشرت-آستین-بلند-مردانه-کد-s363,https://dkstatics-public.digikala.com/digikala-products/117546139.jpg,https://dkstatics-public.digikala.com/digikala-products/65fdd7201f325d72ea928c17b98230c0396df38c_1617690546.jpg,[],[],[],[],[],[],[],[],[],[],730000,38%,گرد,بلند
/تیشرت-آستین-کوتاه-مردانه-مدل-ar139-رن,https://www.digikala.com/product/dkp-2387490/تیشرت-آستین-کوتاه-مردانه-مدل-ar139-رنگ-سفید,https://dkstatics-public.digikala.com/digikala-products/117755282.jpg,[],[],[],[],[],[],[],[],[],[],[],318000,%,گرد,کوتاه
/تیشرت-مردانه-کیکی-رایکی-مدل-mbb24,https://www.digikala.com/product/dkp-4573651/تیشرت-مردانه-کیکی-رایکی-مدل-mbb2437-094,https://dkstatics-public.digikala.com/digikala-products/5c947e98c33b890d4d44b06896e4ba113c350710_1614664607.jpg,https://dkstatics-public.digikala.com/digikala-products/bded8cb70637e21de0fd63478f72b679a4d1d3ab_1614664610.jpg,https://dkstatics-public.digikala.com/digikala-products/fbb8bba23c28f17e036f309288b0ad1a4fb2f94a_1614664611.jpg,https://dkstatics-public.digikala.com/digikala-products/68d5c3f41fb31d074ff87082d0ca0e09b97469bc_1614664612.jpg,https://dkstatics-public.digikala.com/digikala-products/51cf4d132ea090138da13e607d6a2ab990611a15_1614664614.jpg,[],[],[],[],[],[],[],5500000,65%,گرد,کوتاه
تیشرت-آستین-کوتاه-تام-تیلو,https://www.digikala.com/product/dkp-701528/تیشرت-آستین-کوتاه-تام-تیلور-کد18,https://dkstatics-public.digikala.com/digikala-products/116754160.jpg,https://dkstatics-public.digikala.com/digikala-products/116754165.jpg,https://dkstatics-public.digikala.com/digikala-products/116754170.jpg,https://dkstatics-public.digikala.com/digikala-products/116754173.jpg,[],[],[],[],[],[],[],[],1270000,%,گرد,کوتاه
/تیشرت-مردانه-جامه-پوش-آرا-مدل-4011019,https://www.digikala.com/product/dkp-4426720/تیشرت-مردانه-جامه-پوش-آرا-مدل-4011019238-99,https://dkstatics-public.digikala.com/digikala-products/e297b271f07cc3a873211d5bb68bcb86453701f9_1613282024.jpg,https://dkstatics-public.digikala.com/digikala-products/a99abe84d6198d459bb25bb5c571fca21c1bd360_1613282030.jpg,https://dkstatics-public.digikala.com/digikala-products/3c085ad965d1d11bf0476289bc03c56383d7ea61_1613282032.jpg,https://dkstatics-public.digikala.com/digikala-products/aafb767da06d59ebe0ef85055dc2b06e75dd5f31_1613282033.jpg,https://dkstatics-public.digikala.com/digikala-products/62b41d7b9224fe34b982018a0393766f4225ced3_1613282034.jpg,https://dkstatics-public.digikala.com/digikala-products/1d7c5a325c6567e30f0d81afb7f51520851e4bc2_1617689730.jpg,[],[],[],[],[],[],1620000,30%,گرد,کوتاه
تیشرت-آستین-کوتاه-مردانه-بلک-اند-وایت-طرح-فانتزی-ک,https://www.digikala.com/product/dkp-678899/تیشرت-آستین-کوتاه-مردانه-بلک-اند-وایت-طرح-فانتزی-کد-5869,https://dkstatics-public.digikala.com/digikala-products/057f48e0688ef5e3a3cee9b6c36144243a547d13_1617625298.jpg,https://dkstatics-public.digikala.com/digikala-products/116746959.jpg,[],[],[],[],[],[],[],[],[],[],535000,%,گرد,کوتاه
/تیشرت-آستین-کوتاه-مردانه-م,https://www.digikala.com/product/dkp-5093114/تیشرت-آستین-کوتاه-مردانه-مدل-q81,https://dkstatics-public.digikala.com/digikala-products/83ea2836438f370e1d58bdb99a5eb581cfc0d77e_1620243855.jpg,https://dkstatics-public.digikala.com/digikala-products/823956ef6301db123c69c5c35b581d5bb24d0be1_1620243901.jpg,https://dkstatics-public.digikala.com/digikala-products/07f500f1154164636bd978777346284b7a09ff16_1620243878.jpg,https://dkstatics-public.digikala.com/digikala-products/d324d6792a75ec00b8bbfeda4df589aa878446b2_1620243981.jpg,[],[],[],[],[],[],[],[],2400000,83%,گرد,کوتاه
