Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Eleventh Image,Twelve Image,Price,Discounted Percent,Collar,Sleeve
/پیراهن-آستین-کوتاه-مردانه-م,https://www.digikala.com/product/dkp-4428528/پیراهن-آستین-کوتاه-مردانه-مدل-no2,https://dkstatics-public.digikala.com/digikala-products/dba89fa3df97d522e5d5c55ac17d4a6c6b47b83e_1613222462.jpg,https://dkstatics-public.digikala.com/digikala-products/20d962147ce3412b754b32936d4e0bef98c7e23e_1613222466.jpg,https://dkstatics-public.digikala.com/digikala-products/1ee58df6c18ebe41e136d9c81655f15e33a17fc4_1613222468.jpg,https://dkstatics-public.digikala.com/digikala-products/11fce3456a023bcd9c387075979677ef1a5bbb7e_1613603470.jpg,[],[],[],[],[],[],[],[],2400000,%,برگردان,بلند
/پیراهن-مردانه-کد,https://www.digikala.com/product/dkp-1615501/پیراهن-مردانه-کد-66624,https://dkstatics-public.digikala.com/digikala-products/117404802.jpg,https://dkstatics-public.digikala.com/digikala-products/117404815.jpg,https://dkstatics-public.digikala.com/digikala-products/117404831.jpg,[],[],[],[],[],[],[],[],[],820000,16%,برگردان,بلند
/پیراهن-آستین-بلند-مردانه-آتا-ترک-م,https://www.digikala.com/product/dkp-4613594/پیراهن-آستین-بلند-مردانه-آتا-ترک-مدل-f17,https://dkstatics-public.digikala.com/digikala-products/49be206b4781a3cba79e2fe497dde48d0c9a68c3_1614781702.jpg,https://dkstatics-public.digikala.com/digikala-products/2ea3851849a817eaa7933abade02379b4a845a5b_1614781717.jpg,https://dkstatics-public.digikala.com/digikala-products/893b5e13e38a6a72b8de7388f1ef3100125fc90c_1614781514.jpg,https://dkstatics-public.digikala.com/digikala-products/6c8a330df155536affb3f29aa70fdead86eb56d7_1614781725.jpg,[],[],[],[],[],[],[],[],690000,%,برگردان,بلند
/پیراهن-آستین-بلند-مردانه-م,https://www.digikala.com/product/dkp-3638588/پیراهن-آستین-بلند-مردانه-مدل-n02,https://dkstatics-public.digikala.com/digikala-products/d81abb5e011c7df0f84415e4ffb9444d927ca5ad_1603895835.jpg,https://dkstatics-public.digikala.com/digikala-products/c2fc9b758f905595692d5aeeb1c16eb0eb477890_1603895845.jpg,https://dkstatics-public.digikala.com/digikala-products/bf078aa1563c75c508b9dc05b7e3f3b5147dfa98_1603895847.jpg,https://dkstatics-public.digikala.com/digikala-products/1336a10e362a02b0650d59b70867de4442a53af7_1604151492.jpg,[],[],[],[],[],[],[],[],590000,%,برگردان,بلند
/پیراهن-آستین-کوتاه-مردانه-مدل-344,https://www.digikala.com/product/dkp-5019284/پیراهن-آستین-کوتاه-مردانه-مدل-344003619,https://dkstatics-public.digikala.com/digikala-products/60904b79836c6b1a7230d21e1dee3d3b039a480b_1619510706.jpg,https://dkstatics-public.digikala.com/digikala-products/134a20b96437da3340c30d8847f395c8754c9577_1619510894.jpg,https://dkstatics-public.digikala.com/digikala-products/ba54665f46cc79e733bba98e5e45cc13d752b784_1619510912.jpg,[],[],[],[],[],[],[],[],[],2200000,35%,برگردان,کوتاه
/پیراهن-آستین-بلند-مردانه-,https://www.digikala.com/product/dkp-3104560/پیراهن-آستین-بلند-مردانه-مدل-08,https://dkstatics-public.digikala.com/digikala-products/2b467386028d60af3fd41701e506bedcfba245b4_1595402600.jpg,[],[],[],[],[],[],[],[],[],[],[],690000,%,برگردان,بلند
پیراهن-مردانه-مدل-p,https://www.digikala.com/product/dkp-414332/پیراهن-مردانه-مدل-pbaz291,https://dkstatics-public.digikala.com/digikala-products/120824170.jpg,https://dkstatics-public.digikala.com/digikala-products/120824166.jpg,https://dkstatics-public.digikala.com/digikala-products/120824168.jpg,https://dkstatics-public.digikala.com/digikala-products/120824169.jpg,https://dkstatics-public.digikala.com/digikala-products/120987564.jpg,[],[],[],[],[],[],[],1500000,47%,برگردان,بلند
/پیراهن-آستین-بلند-مردانه-جوتی-جینز-م,https://www.digikala.com/product/dkp-4135424/پیراهن-آستین-بلند-مردانه-جوتی-جینز-مدل-879,https://dkstatics-public.digikala.com/digikala-products/8cecfc8d8e18b98d2faaa00132bbd39455045b1a_1609451180.jpg,https://dkstatics-public.digikala.com/digikala-products/74833157f62059bed8c9a8d8b353eb1b61ae299a_1609451219.jpg,https://dkstatics-public.digikala.com/digikala-products/c6cff306a62e1819c406e5420f31cfd20a162417_1609451228.jpg,https://dkstatics-public.digikala.com/digikala-products/ba71f6aaf29a82793492ff6b77bd81a0ea7cc360_1609451231.jpg,https://dkstatics-public.digikala.com/digikala-products/0a56ef2ce180e7e34d810edb720012f9dc0501a3_1609451233.jpg,https://dkstatics-public.digikala.com/digikala-products/7fefaf7138b0b606a1bda5bcc42d8b21cd440d3c_1609586473.jpg,[],[],[],[],[],[],4990000,50%,برگردان,بلند
/پیراهن-آستین-بلند-مردانه-لیورجی-مدل-ls3068492-ر,https://www.digikala.com/product/dkp-4306437/پیراهن-آستین-بلند-مردانه-لیورجی-مدل-ls3068492-رنگ-کرم,https://dkstatics-public.digikala.com/digikala-products/1e25e211fee72eb8348e064f8253af0cad75ce06_1612902270.jpg,https://dkstatics-public.digikala.com/digikala-products/2c43dec4e0e90a6518ced4faafa45d9204adf37c_1612902310.jpg,[],[],[],[],[],[],[],[],[],[],4900000,%,برگردان,بلند
/پیراهن-آستین-بلند-مردانه-ادورا-مدل-1,https://www.digikala.com/product/dkp-3877007/پیراهن-آستین-بلند-مردانه-ادورا-مدل-1112124,https://dkstatics-public.digikala.com/digikala-products/f1e36f26a0b2dfce1c72a545a24806513ecde3e3_1606749389.jpg,https://dkstatics-public.digikala.com/digikala-products/519d6f81a48d1bdf8a7bae8b8babf226bc0de4c5_1606749398.jpg,https://dkstatics-public.digikala.com/digikala-products/b56f9d7147bc3b411000df7d92b94ffd5fda6721_1606749400.jpg,https://dkstatics-public.digikala.com/digikala-products/4e37dccadc3fb68ac2f4604c10b0e7f9d3f7203e_1606749405.jpg,[],[],[],[],[],[],[],[],2990000,%,برگردان,بلند
