Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Eleventh Image,Twelve Image,Price,Discounted Percent,Collar,Sleeve
/تیشرت-زنانه-اسمارا-کد-ian-,https://www.digikala.com/product/dkp-3187490/تیشرت-زنانه-اسمارا-کد-ian-296735,https://dkstatics-public.digikala.com/digikala-products/fa33f16be8f96cca48ab20afcd70035050b3e332_1596474021.jpg,[],[],[],[],[],[],[],[],[],[],[],990000,%,گرد,کوتاه
تیشرت-آستین-کوتاه-زنانه-شین-دیزاین-طرح-فریدا-ک,https://www.digikala.com/product/dkp-585376/تیشرت-آستین-کوتاه-زنانه-شین-دیزاین-طرح-فریدا-کد-4221,https://dkstatics-public.digikala.com/digikala-products/116697610.jpg,https://dkstatics-public.digikala.com/digikala-products/116697616.jpg,https://dkstatics-public.digikala.com/digikala-products/116697619.jpg,https://dkstatics-public.digikala.com/digikala-products/116697624.jpg,https://dkstatics-public.digikala.com/digikala-products/116697629.jpg,[],[],[],[],[],[],[],262400,%,گرد,کوتاه
/تیشرت-آستین-کوتاه-زنانه-طرح-تاب-جغد-و-ماه-ک,https://www.digikala.com/product/dkp-3052857/تیشرت-آستین-کوتاه-زنانه-طرح-تاب-جغد-و-ماه-کد-f605,https://dkstatics-public.digikala.com/digikala-products/8df6cd7887c5bf4f2896df4e88ac58b9bc183b84_1594105312.jpg,[],[],[],[],[],[],[],[],[],[],[],327000,%,گرد,کوتاه
/تیشرت-زنانه-مسترمانی-,https://www.digikala.com/product/dkp-2214751/تیشرت-زنانه-مسترمانی-کد-777,https://dkstatics-public.digikala.com/digikala-products/117675690.jpg,https://dkstatics-public.digikala.com/digikala-products/117675692.jpg,https://dkstatics-public.digikala.com/digikala-products/117675696.jpg,https://dkstatics-public.digikala.com/digikala-products/117675700.jpg,https://dkstatics-public.digikala.com/digikala-products/117675704.jpg,[],[],[],[],[],[],[],470000,%,هفت,کوتاه
/تیشرت-زنانه-طرح-bts-کد-,https://www.digikala.com/product/dkp-2884530/تیشرت-زنانه-طرح-bts-کد-tmw190,https://dkstatics-public.digikala.com/digikala-products/121427541.jpg,https://dkstatics-public.digikala.com/digikala-products/121427552.jpg,https://dkstatics-public.digikala.com/digikala-products/121448131.jpg,[],[],[],[],[],[],[],[],[],425000,41%,گرد,کوتاه
/تیشرت-زنانه-طرح-bts-کد-tw,https://www.digikala.com/product/dkp-3005130/تیشرت-زنانه-طرح-bts-کد-tww1-120,https://dkstatics-public.digikala.com/digikala-products/122029283.jpg,https://dkstatics-public.digikala.com/digikala-products/122029289.jpg,https://dkstatics-public.digikala.com/digikala-products/122029290.jpg,[],[],[],[],[],[],[],[],[],336000,23%,گرد,کوتاه
/تیشرت-زنانه-طرح-دختر-کفشدوزکی-,https://www.digikala.com/product/dkp-2752097/تیشرت-زنانه-طرح-دختر-کفشدوزکی-کد-500,https://dkstatics-public.digikala.com/digikala-products/120818322.jpg,https://dkstatics-public.digikala.com/digikala-products/121206028.jpg,[],[],[],[],[],[],[],[],[],[],298000,16%,گرد,کوتاه
/تیشرت-آستین-کوتاه-زنانه-طرح-فاطمه-ک,https://www.digikala.com/product/dkp-1878682/تیشرت-آستین-کوتاه-زنانه-طرح-فاطمه-کد-s418,https://dkstatics-public.digikala.com/digikala-products/117532956.jpg,[],[],[],[],[],[],[],[],[],[],[],370000,%,گرد,کوتاه
تیشرت-آستین-کوتاه-مشکی-,https://www.digikala.com/product/dkp-941081/تیشرت-آستین-کوتاه-مشکی-کد-001,https://dkstatics-public.digikala.com/digikala-products/116850320.jpg,https://dkstatics-public.digikala.com/digikala-products/116850326.jpg,https://dkstatics-public.digikala.com/digikala-products/116850328.jpg,https://dkstatics-public.digikala.com/digikala-products/116850332.jpg,[],[],[],[],[],[],[],[],366000,5%,گرد,کوتاه
/تیشرت-زنانه-طرح-بی-تی-اس-کد,https://www.digikala.com/product/dkp-3048742/تیشرت-زنانه-طرح-بی-تی-اس-کد-bs342,https://dkstatics-public.digikala.com/digikala-products/23c02d5fc2672f8b92fe74370d1cbdb4ce98a352_1594026969.jpg,https://dkstatics-public.digikala.com/digikala-products/c49c0d514a7ef530a743dd2c397755bf5de90eff_1594026956.jpg,[],[],[],[],[],[],[],[],[],[],491000,31%,گرد,کوتاه
