Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Eleventh Image,Twelve Image,Thirteenth Image,Fourteenth Image,Price,Value of Discount,Sleeve
تی شرت طرح دار ماوی,https://www.iranmavi.com/men/t-shirt/066479-900.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/4/2481e50b4dcb8c0278250d7ad46aa88c729c4954.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/d/6d7068478d90f9a0f6bc7095fffb41a8199477aa.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/c/6c66c57a99aa0475e70c3bd48db9f899a6d678d9.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/e/ee3ea920e9a8e6b3ed1bf0a04b31adcc1da97f38.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/4/2481e50b4dcb8c0278250d7ad46aa88c729c4954.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/8/786aa3214a766dd293fb36ae0ece5768aeeee68b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/0/500bbfbe469d0e6b856030273c249f338d261e2c.jpg,[],[],[],[],[],[],[],5270000  ,3190000  ,کوتاه
تی شرت طرح دار ماوی,https://www.iranmavi.com/men/t-shirt/066473-900.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/c/5c7576b0785d4a74b019fabecaa3833db0da7d0b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/0/006bd99e1706fa285906423ce30aa47967fea5a3.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/2/f20f38dc91e4207630f78477413684172b09f6ef.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/c/5c7576b0785d4a74b019fabecaa3833db0da7d0b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/6/d62e046e4a9b063a7e669d239cf0f7ef95b23669.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/d/4d33ac081275af0201f5138e3ebbf2048100da3b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/5/053ac0ebaf1f84779ff010a4a22e7da71cbc4016.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/6/a6997de8d7977f70e499c065bbec23c9a3ec94b7.jpg,[],[],[],[],[],[],5270000  ,3190000  ,کوتاه
تی شرت طرح دار ماوی,https://www.iranmavi.com/men/t-shirt/066085-900.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/4/b4e2c15dad91af1b023f0d908fc70dd789cf9fb4.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/d/7d1c7883d65c010c1e1b62ef0b6f3ea4942b6b89.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/4/b4e2c15dad91af1b023f0d908fc70dd789cf9fb4.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/a/da6d31bfbccb67f1f0f17bf43ef0c6dc3ac97fa4.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/f/7f4e7e8bdcc1d1cfc8d71676ccc807c1d4e06bfa.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/b/1b824ca39d64b0e03fab940428be575457bf23e8.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/c/9cade85018ffdea2f6aa896fb4c6d99d4287fd47.jpg,[],[],[],[],[],[],[],3760000  ,2850000  ,کوتاه
تی شرت طرح دار ماوی,https://www.iranmavi.com/men/t-shirt/066124-28433.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/6/a6fc087bd77605067bb1451241ef6c7e4a1b1a7b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/6/a6fc087bd77605067bb1451241ef6c7e4a1b1a7b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/9/a9054e82822860979e541c356f604f6944300f6c.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/9/69432d2781f94f331e403a7edee1239fcef4a515.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/3/83705c28793b6ba047887f6012a0d2887f1e44f8.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/d/5db648148865630d83678a1e063930da01a21bc9.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/c/3cd4422ceb39abd52de0c911bfb91b3ab1a6570c.jpg,[],[],[],[],[],[],[],3760000  ,2850000  ,کوتاه
تی شرت طرح دار ماوی,https://www.iranmavi.com/men/t-shirt/066205-29769.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/a/ba742bf8bcd8d049d210cc4ccf4b4256fad1d1e7.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/4/44dd7961f370fc158dc405b1f5433eb2555d8e81.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/9/2959d5d5e4c21f28750276e8390784bfbbc2601b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/0/70d103f8a5ddce104460e02beaf250696eecf90f.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/a/ba742bf8bcd8d049d210cc4ccf4b4256fad1d1e7.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/e/2e50714d54a72b571e221bc818558a5dda8d640a.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/9/39de20c321e6214943d28072fca49aefb92f7103.jpg,[],[],[],[],[],[],[],4510000  ,3190000  ,کوتاه
تی شرت ماوی,https://www.iranmavi.com/men/t-shirt/065191-30648.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/ca134f64723a8d8b6d82d7f7ef47cdaa74dd3bba.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/9/896a8cd9f379c6861225729cdbdb70b079dfec6a.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/0/e080e53f0447ce4bdb34ed6a5ad44d9c392a28ff.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/a/8ad08372b5f51f72141241195a8a0552815c0a87.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/2/e27e8f4d0b241a7b60664c05bbe1ad3001be990c.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/e/3efc1e5298326c4960da94133263a647e2677844.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/ca134f64723a8d8b6d82d7f7ef47cdaa74dd3bba.jpg,[],[],[],[],[],[],[],4510000  ,3190000  ,کوتاه
تی شرت ماوی,https://www.iranmavi.com/men/t-shirt/064681-31472.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/b/bb6355b327a943a4fc4e351e520436f9165393f7.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/b/bb6355b327a943a4fc4e351e520436f9165393f7.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/9/893df45eb5d8708968247f98bc3ba0f4158700d2.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/2/e235639b68dd97f72207c0d977a000b6d2599508.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/4/0438601b7ced7cf1cf1d0912f488dd47aef33c02.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/4/c4defaaf10ac87eca8bf62f3188ed7197eac628e.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/a/aa421728db1825202c635e58eb3716a1c88ceac0.jpg,[],[],[],[],[],[],[],3760000 ,3760000 ,کوتاه
تی شرت استانبول طرح دار ماوی,https://www.iranmavi.com/men/t-shirt/066285-30646.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/5/f5dbd1ae86adc483751827cbc8256d7fc3ce14e7.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/5/f5dbd1ae86adc483751827cbc8256d7fc3ce14e7.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/369d5c64912d92625689831745b8062e5f46e74c.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/0/60abd141e3bad29279e4f49dcc83b8cc5e7da725.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/f/6fee940c10d05d94437ea3e05c417c682416c382.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/e/ce964b1beec3596cc6302831983e68f89c9a22c5.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/2/a290acebfe0024e5948d4b07d19179348ff813dc.jpg,[],[],[],[],[],[],[],5270000  ,3190000  ,کوتاه
تی شرت استانبول طرح دار ماوی,https://www.iranmavi.com/men/t-shirt/066285-31559.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3623235fa3551ec6ba9351df54a47d678286e03b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3623235fa3551ec6ba9351df54a47d678286e03b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/3/b38243f6642ad6c2fbb8ebda8e7c6b28aab2f835.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/1/01dc2056909fe34e9aa564e84eecfa2bab58179d.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/2/a2f77101e0c75d1f8e7fd35af59296c067f4f24f.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/1/8154f48b092abbdd8b576ada73bec40a532b1f63.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/f/2f153e7e12c0065e4cdf914367953419063cfbe9.jpg,[],[],[],[],[],[],[],5270000  ,3190000  ,کوتاه
تی شرت طرح دار ماوی,https://www.iranmavi.com/men/t-shirt/066232-30831.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/e/ee47db4761c92fd5f78f1dc223db81c22db3cf44.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/c/8c34c0d89d7d4b413331d5fc3086fff45e7fa654.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/7/07205fb3dbd0c9534b0d45b1d3dd6299d278d03e.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/8/68810bebc9f9a2611cf29d8f5ff55e2365558270.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/e/ee47db4761c92fd5f78f1dc223db81c22db3cf44.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/f/cf045c42099dcfe3e07f79f72b4b1ed7d1679ee2.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/a/ba51475d431c6d8404ff8648216a4e059a01a9f6.jpg,[],[],[],[],[],[],[],6770000  ,3760000  ,کوتاه
تی شرت طرح دار ماوی,https://www.iranmavi.com/men/t-shirt/066479-900.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/4/2481e50b4dcb8c0278250d7ad46aa88c729c4954.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/d/6d7068478d90f9a0f6bc7095fffb41a8199477aa.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/c/6c66c57a99aa0475e70c3bd48db9f899a6d678d9.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/e/ee3ea920e9a8e6b3ed1bf0a04b31adcc1da97f38.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/4/2481e50b4dcb8c0278250d7ad46aa88c729c4954.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/8/786aa3214a766dd293fb36ae0ece5768aeeee68b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/0/500bbfbe469d0e6b856030273c249f338d261e2c.jpg,[],[],[],[],[],[],[],5270000  ,3190000  ,کوتاه
تی شرت طرح دار ماوی,https://www.iranmavi.com/men/t-shirt/066473-900.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/c/5c7576b0785d4a74b019fabecaa3833db0da7d0b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/0/006bd99e1706fa285906423ce30aa47967fea5a3.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/2/f20f38dc91e4207630f78477413684172b09f6ef.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/c/5c7576b0785d4a74b019fabecaa3833db0da7d0b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/6/d62e046e4a9b063a7e669d239cf0f7ef95b23669.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/d/4d33ac081275af0201f5138e3ebbf2048100da3b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/5/053ac0ebaf1f84779ff010a4a22e7da71cbc4016.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/6/a6997de8d7977f70e499c065bbec23c9a3ec94b7.jpg,[],[],[],[],[],[],5270000  ,3190000  ,کوتاه
تی شرت طرح دار ماوی,https://www.iranmavi.com/men/t-shirt/066085-900.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/4/b4e2c15dad91af1b023f0d908fc70dd789cf9fb4.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/d/7d1c7883d65c010c1e1b62ef0b6f3ea4942b6b89.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/4/b4e2c15dad91af1b023f0d908fc70dd789cf9fb4.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/a/da6d31bfbccb67f1f0f17bf43ef0c6dc3ac97fa4.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/f/7f4e7e8bdcc1d1cfc8d71676ccc807c1d4e06bfa.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/b/1b824ca39d64b0e03fab940428be575457bf23e8.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/c/9cade85018ffdea2f6aa896fb4c6d99d4287fd47.jpg,[],[],[],[],[],[],[],3760000  ,2850000  ,کوتاه
تی شرت طرح دار ماوی,https://www.iranmavi.com/men/t-shirt/066124-28433.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/6/a6fc087bd77605067bb1451241ef6c7e4a1b1a7b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/6/a6fc087bd77605067bb1451241ef6c7e4a1b1a7b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/9/a9054e82822860979e541c356f604f6944300f6c.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/9/69432d2781f94f331e403a7edee1239fcef4a515.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/3/83705c28793b6ba047887f6012a0d2887f1e44f8.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/d/5db648148865630d83678a1e063930da01a21bc9.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/c/3cd4422ceb39abd52de0c911bfb91b3ab1a6570c.jpg,[],[],[],[],[],[],[],3760000  ,2850000  ,کوتاه
تی شرت طرح دار ماوی,https://www.iranmavi.com/men/t-shirt/066205-29769.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/a/ba742bf8bcd8d049d210cc4ccf4b4256fad1d1e7.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/4/44dd7961f370fc158dc405b1f5433eb2555d8e81.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/9/2959d5d5e4c21f28750276e8390784bfbbc2601b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/0/70d103f8a5ddce104460e02beaf250696eecf90f.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/a/ba742bf8bcd8d049d210cc4ccf4b4256fad1d1e7.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/e/2e50714d54a72b571e221bc818558a5dda8d640a.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/9/39de20c321e6214943d28072fca49aefb92f7103.jpg,[],[],[],[],[],[],[],4510000  ,3190000  ,کوتاه
تی شرت ماوی,https://www.iranmavi.com/men/t-shirt/065191-30648.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/ca134f64723a8d8b6d82d7f7ef47cdaa74dd3bba.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/9/896a8cd9f379c6861225729cdbdb70b079dfec6a.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/0/e080e53f0447ce4bdb34ed6a5ad44d9c392a28ff.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/a/8ad08372b5f51f72141241195a8a0552815c0a87.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/2/e27e8f4d0b241a7b60664c05bbe1ad3001be990c.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/e/3efc1e5298326c4960da94133263a647e2677844.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/ca134f64723a8d8b6d82d7f7ef47cdaa74dd3bba.jpg,[],[],[],[],[],[],[],4510000  ,3190000  ,کوتاه
تی شرت ماوی,https://www.iranmavi.com/men/t-shirt/064681-31472.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/b/bb6355b327a943a4fc4e351e520436f9165393f7.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/b/bb6355b327a943a4fc4e351e520436f9165393f7.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/9/893df45eb5d8708968247f98bc3ba0f4158700d2.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/2/e235639b68dd97f72207c0d977a000b6d2599508.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/4/0438601b7ced7cf1cf1d0912f488dd47aef33c02.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/4/c4defaaf10ac87eca8bf62f3188ed7197eac628e.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/a/aa421728db1825202c635e58eb3716a1c88ceac0.jpg,[],[],[],[],[],[],[],3760000 ,3760000 ,کوتاه
تی شرت استانبول طرح دار ماوی,https://www.iranmavi.com/men/t-shirt/066285-30646.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/5/f5dbd1ae86adc483751827cbc8256d7fc3ce14e7.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/5/f5dbd1ae86adc483751827cbc8256d7fc3ce14e7.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/369d5c64912d92625689831745b8062e5f46e74c.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/0/60abd141e3bad29279e4f49dcc83b8cc5e7da725.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/f/6fee940c10d05d94437ea3e05c417c682416c382.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/e/ce964b1beec3596cc6302831983e68f89c9a22c5.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/2/a290acebfe0024e5948d4b07d19179348ff813dc.jpg,[],[],[],[],[],[],[],5270000  ,3190000  ,کوتاه
تی شرت استانبول طرح دار ماوی,https://www.iranmavi.com/men/t-shirt/066285-31559.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3623235fa3551ec6ba9351df54a47d678286e03b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3623235fa3551ec6ba9351df54a47d678286e03b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/3/b38243f6642ad6c2fbb8ebda8e7c6b28aab2f835.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/1/01dc2056909fe34e9aa564e84eecfa2bab58179d.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/2/a2f77101e0c75d1f8e7fd35af59296c067f4f24f.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/1/8154f48b092abbdd8b576ada73bec40a532b1f63.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/f/2f153e7e12c0065e4cdf914367953419063cfbe9.jpg,[],[],[],[],[],[],[],5270000  ,3190000  ,کوتاه
تی شرت طرح دار ماوی,https://www.iranmavi.com/men/t-shirt/066232-30831.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/e/ee47db4761c92fd5f78f1dc223db81c22db3cf44.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/c/8c34c0d89d7d4b413331d5fc3086fff45e7fa654.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/7/07205fb3dbd0c9534b0d45b1d3dd6299d278d03e.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/8/68810bebc9f9a2611cf29d8f5ff55e2365558270.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/e/ee47db4761c92fd5f78f1dc223db81c22db3cf44.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/f/cf045c42099dcfe3e07f79f72b4b1ed7d1679ee2.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/a/ba51475d431c6d8404ff8648216a4e059a01a9f6.jpg,[],[],[],[],[],[],[],6770000  ,3760000  ,کوتاه
